ID            SHA1                                     SIZE  URL
00023502.pptx 9a9c35106cfbcde4b698c70697de166868209ceb 10392384 "http://daac.ornl.gov/LAND_VAL/SAR_science_Use_Tutorial.pptx"
00023503.pptx 3eb575c20edd35167743448199391277e9cab623 3039041 "https://ocwws.weather.gov/partners/6_Services_2020_Partner_6_22_v4_Tuell.pptx"
00023504.pptx 2f492acbccc95ea7978b6a59981ef576c9664cc1 110440 "https://ocwws.weather.gov/partners/EISWG_NWS_Partners_Mtg_Seattle_20110127.pptx"
00023506.pptx 61ecd16abd33d7e66a5a62a11b88fb553410c8df 378294 "http://macedonia.usaid.gov/Documents/USAID.pptx"
00023508.pptx c5a1d5fab08319e48f9b9aa9a7289c1d7bc07c5c 2671454 "http://www.osti.gov/stip/docs/MakingProgress.pptx"
00023510.pptx eedc1890979551962a457bbbafa0e77a700b52f0 603369 "http://www.ihs.gov/flu/documents/IHSFluUpdate10_12_12.pptx"
00023511.pptx 0aef1ceb3b3f45e319365a7a8054399fe1398d23 1719068 "http://www.ihs.gov/flu/documents/MandatoryEmployeeInfluenzaVaccinationProg.pptx"
00023515.pptx 0097f9738c53088409847136691783e03254ab39 1230944 "http://cce.nasa.gov/te2010_ab_presentations/TE2010_day1_830AM_Griffith_141.pptx"
00023516.pptx 22555946761dde5a2ee5b67393f2e10abdda154a 3181698 "http://www.ioos.gov/communications/presentations/willis_blue_planet_cmprsd2012.pptx"
00023517.pptx 9f514f7c051d44fe2c057590dddbd72cf0cf7a5d 12227035 "http://www.ioos.gov/communications/presentations/geo_plenary_15nov2011.pptx"
00023518.pptx 3d9b7710cf8fe4a616ab88c282ec6a2b6f91e5b8 13699956 "http://www.ioos.gov/communications/presentations/willis_agu_dec2011.pptx"
00023521.pptx 4bbf0714eac01aaccadb0f08b4df00f09aeff00f 14026987 "http://www.nersc.gov/assets/Science-Highlights-Presentations/NERSC-ScienceHighlightSlidesDecember2010.pptx"
00023522.pptx 31ebeff4a0ebd519099b468d444ce3ad2f6243c0 115925 "http://www.genome.gov/pages/der/sequencing_cost.pptx"
00023523.pptx 4672b11a5f0a3d3c80d050f964e6e211daa62757 1791266 "http://www.genome.gov/multimedia/illustrations/GWAS_2012-7.pptx"
00023524.pptx db6e7922504f72fd5d88c1894f35af2e77c204a2 1070313 "http://www.ahrq.gov/qual/pharmlitqi/slidedeck1.pptx"
00023527.pptx fda290c763d531df7439178ae0d32b6150bcfaff 6424249 "http://www.vda.virginia.gov/ppt/OC-Module5-Administration.pptx"
00023528.pptx 84606f30f9ecdf33c86c440bb9b4aca1f641b7da 551969 "http://www.vda.virginia.gov/ppt/AreaPlanTrainingFY2013.pptx"
00023529.pptx e44264826589dc075714dcb060d6f58e1a43ca15 57675 "http://www.vda.virginia.gov/ppt/OC-Mod5-CILWhereDoesOCFit.pptx"
00023530.pptx f486dda682ff482c008c4c2fd4b136b2f2e13c03 660990 "http://ohcm.gsfc.nasa.gov/awards/Member_listing_SAC.pptx"
00023532.pptx 420fcf2ffa91455ce78761a0ddff0f9b34ac5560 1481726 "http://rad.dli.mt.gov/presentations/IntotheFuture.pptx"
00023533.pptx 21a6140f5e518e5a68987a901cc6fd91ab24ddc3 3707255 "http://laps.noaa.gov/szoke/LAPS/2011_08_15_NortheastHeavyRains_Presentation.pptx"
00023534.pptx 28cf54cf64764141f3fb23923866903c7f549c39 70530 "http://energy.ky.gov/renewable/Documents/TAC_role_sunkara.pptx"
00023535.pptx 8fc5b8789256b81d88162c1f80b93576362b9030 190227 "http://www.gsa.gov/graphics/ogp/GSA-Travel_procument_best_practices_Dunwoody-Herzog.pptx"
00023536.pptx fe5e52ecaca65cb1a036f8f9637d28e8019f3cc9 665148 "http://cegis.usgs.gov/projection/ppt/ica2011_posterSnyder_6-6.pptx"
00023538.pptx 72cd2e17b75917f4c327e747920db212328fb75c 1856162 "http://fpd.gsfc.nasa.gov/2012apr/Knowledge_Management.pptx"
00023539.pptx b3222806278a29d2eedf4f5a9cbf0373b89f73cc 3785559 "http://www.ioos.gov/communications/presentations/willis_sccoos_boardmtg_8nov12.pptx"
00023540.pptx 4967e034dd55c6ce2678a4b2f2a301b3b18379b7 4718379 "http://www.in.gov/cji/files/TSU_June_-_July_2012.pptx"
00023541.pptx 0db2bca172088a832004984e15baa8966ebb7a99 1188880 "http://www.its.dot.gov/presentations/Davis_V2I_ITSA2010.pptx"
00023542.pptx bc9e49dbccac0f4056bbcb393b059909b465be6b 727496 "http://fpd.gsfc.nasa.gov/mgr-tools/appel_ext_selfreporting_20121101ve.pptx"
00023545.pptx c844593826bef014cfee538a8c9b5e4e0be2df66 678227 "http://carbon.wr.usgs.gov/soilclass/USGS_soil_puzzle_pieces_for_students.pptx"
00023546.pptx e8f3828fb03ffa895c0092331009c6a49e77b865 7228422 "http://kepler.nasa.gov/files/mws/20130107_461NewCandidates.pptx"
00023547.pptx 902129bf0e413080bbf4de8f2c1d374a1d98af31 2273890 "http://www.ntdprogram.gov/ntdprogram/rural/presentation_handouts_final.pptx"
00023551.pptx 7bb201a99c49472f9f0840901c5eea7bc880678a 199956 "http://www.in.gov/ilrc/files/LobbyistsTraining10282011.pptx"
00023552.pptx 3a83795d8a2bbe8cdf92c27326abd72abff2487f 2756030 "http://www.in.gov/indot/files/SR3StateStreetNorthVernonAugust2012presentationREVISEDVERSION.pptx"
00023553.pptx a150ad64efcfa3f45f9be3d1a9c8cca58759716a 181849 "http://www.in.gov/knowhow2go/files/KnowHow2GO_For_Students.pptx"
00023554.pptx c76bde9f011276217051f2d0256f7a9392e7bbe3 3092393 "http://www.in.gov/dhs/files/Online_EPCRA_Reporting-2011.pptx"
00023555.pptx b88094e23ea0662644723a9a2b3a8bb507dacb18 3310565 "http://ifap.ed.gov/presentations/attachments/GEWebinar10UnderstandingNSLDSCorrectionsFunctionality.pptx"
00023556.pptx ad8aa8a179169cc5867720b1791b590fc8fe1ac9 76980 "http://www.gsa.gov/graphics/ogp/GSA_FTR_public_meeting-C_Daly.pptx"
00023557.pptx 8efb5f3b7596a3ff412c77babf94146329b7c4df 7192163 "http://www.osti.gov/stip/docs/YearInReview.pptx"
00023558.pptx b9f42104d97d67cb96181747906485383f451275 3004135 "http://dese.mo.gov/divimprove/fedprog/qs-fedprog-epegs-application-2011.pptx"
00023560.pptx 5b167e82e9c1d0bf2a36b7a31ae33d2244d19682 64319 "http://www.vda.virginia.gov/ppt/OC-Mod5-AAAWhereDoesOCFit.pptx"
00023561.pptx 71644e60e6171a8922f5b5a7d27382f13406fa9a 3200737 "http://www.fgdc.gov/policyandplanning/50states/FiftyStates2010CAPGrant_WebExVersion-FINAL_111709.pptx"
00023562.pptx 0fa0e99028438a87f5151a4aced3171d5cdddbaa 403618 "http://www.ahrq.gov/qual/ssi/ssiapu.pptx"
00023565.pptx 1e2e6e1e383c39001a1605ab28c8d3b12c372bef 2288078 "http://www.fta.dot.gov/documents/2012_06-11_2010_NTD_Data_Highlights.pptx"
00023566.pptx cf5d452b4a0528f449e0c5523becda1da6dbb9fd 1097336 "http://www.integration.samhsa.gov/pbhci-learning-community/Data_Jam_-January_21,_2011-.pptx"
00023568.pptx 4bbf0714eac01aaccadb0f08b4df00f09aeff00f 14026987 "https://www.nersc.gov/assets/Science-Highlights-Presentations/NERSC-ScienceHighlightSlidesDecember2010.pptx"
00023569.pptx 345847d38f66e22d56dfa22f889c5675d7a142be 142477 "http://www-d0.fnal.gov/collaboration/organization/Organization_d0_public_2012_09_28.pptx"
00023570.pptx dbe45b0ec33c84b1b61bb327ddadecce0d0f08ce 3957367 "http://www.vda.virginia.gov/ppt/OC-Module3-DeliveringOC.pptx"
00023571.pptx 237f22b6665cb37c4772995b62cd6c7989e6b58e 12963971 "http://www.nifc.gov/PIO_bb/webinar/Carroll.pptx"
00023572.pptx 9931b01ef26a84344f3171701e4425f05bd96b16 205045 "http://www.in.gov/idoa/files/ePro_and_Assets.pptx"
00023573.pptx 54844ecfdae903a808af21a40afdd4b977c16996 291615 "http://www.in.gov/che/files/2011-13_CHE_Higher_Education_Budget_Recommendation_v3_Old_Calc_SSCH__12-14-10.pptx"
00023574.pptx bc0d78ad84ee850a1c3ae44b05acf9d603ef5929 7663074 "https://doj.mt.gov/wp-content/uploads/Sept-26-AC-for-website.pptx"
00023575.pptx 275e66f56fb0839bc11dc88ff47f7a88053b9218 362248 "http://www.juvenilecouncil.gov/materials/2011_10/WHITEHOUSECOUNCIL_Publicmeeting10212011.pptx"
00023576.pptx f9a4887629bae8051c5cdd79e8e973795a62f66b 5424197 "http://www.ignet.gov/pande/faec/USPS-Williams-2012.pptx"
00023577.pptx a996c919527622ade764283731b4e917ff7fc714 70819 "http://www.genome.gov/multimedia/illustrations/Published_GWA_Reports_2005-2012.pptx"
00023578.pptx a31515c087c65192acd666520af3de33ea57cc46 2344047 "http://www.va.gov/VAi2/docs/HIMSS_Presentation_4-4-2011.pptx"
00023579.pptx b1215d6c5c07f7524d6a7d8cc30d9e87770a85ad 8703072 "http://kepler.nasa.gov/files/mws/Fressin_AAS_press2.pptx"
00023583.pptx fbf6491d1ce1cb46ca5ddcb3c63d215c8479f3bb 545955 "http://icbs.nwcg.gov/Traininig/ppts/Scan_Gun_Unserviceable_Return_22apr.pptx"
00023584.pptx 7eb13501543e6928c863458362278bc629a5828f 168027 "http://www2.ntia.doc.gov/files/BTOP_PowerPoint_template_AppendixE.pptx"
00023585.pptx 3cc83ec5d8000d8333c2bd2a9ebc6479184835b9 2303112 "http://rad.dli.mt.gov/presentations/BBEReconomicoutlook.pptx"
00023586.pptx 4cf44bf69001bddd808a7f353e6d5d85aab428fb 489030 "http://www.gsa.gov/graphics/ogp/FTR_Rev_Kickoff_09-20-11_L_Mandell.pptx"
00023587.pptx eb4a0d8e751510c41044b2220fae89fb81ec2701 203417 "http://www.in.gov/knowhow2go/files/KnowHow2GO_For_Community_Leaders.pptx"
00023588.pptx faa4d13497989f348339ba943669da620abfea0c 156956 "http://sma.gsfc.nasa.gov/iats/SMA_RULES_OF_BEHAVIOR.pptx"
00023589.pptx 1d97e0d1d5737d8767992cca8966860f670254c9 4379612 "http://www.drought.gov/workshops/droughtindex/Verdin_UCRB_Pilot_8-18-2009.pptx"
00023592.pptx b106f1d7cd7adb32cd0fe20ef36200cd570ce7a3 147017 "http://www.gsa.gov/graphics/ogp/Travel_Top_Ten_Best_Practices_B_Seitz.pptx"
00023593.pptx 821207666ce146caf5c3ef1e8791375c94e2d128 631863 "http://www.fta.dot.gov/documents/FTA_1512_first_time_reporters_webinar_September_2010_Updated_March_2011.pptx"
00023594.pptx 6e6116a1bbb954cc436414a7a4e8704f9c259b6f 734009 "http://www.txcourts.gov/tidc/docs/121312_PPRI_TIDC_PresentationreWichitaoutcomestudy.pptx"
00023596.pptx cdada41f20ad6725600a811b482fa5ead5720a84 3940532 "http://www.va.gov/VAi2/docs/BlueButtonScreenshots.pptx"
00023597.pptx 238497f74d3b65038557065e0f0cbef1fb73a4cd 7335629 "http://comptroller.defense.gov/micp_docs/tone_at_the_top/Examples_of_Tone_at_the_Top_Letters.pptx"
00023598.pptx 08d334de7e8ecef25f97aea2a615d13569b9b77d 4839664 "http://hqoperations.hq.nasa.gov/docs/HQ_Ops_Town_Hall_110311.pptx"
00023601.pptx 9e774d5b6ba28d2bef6f1d371e5f4c67a2fe218f 103005 "http://www.ahrq.gov/qual/deliverysys/2011mtg/alexander.pptx"
00023602.pptx f9aa68ad548c46bcaf4ce96682fa1495ce915c60 436349 "http://minerva-docdb.fnal.gov/0068/006800/001/MINERvA_AEM_2011_10_10.pptx"
00023603.pptx 7e2eafb1fc4354f5c6a27f3d39a85b2559e4c607 1774461 "http://www.mcs.anl.gov/~petra/papers/slidesPetra.pptx"
00023604.pptx f2f04fc18bdbaf778f65df47b072c92ecd1d40d2 8450365 "http://www.cbrfc.noaa.gov/present/2011/wsfeb2011.pptx"
00023606.pptx 1514d2ca9232adaea92ea3a04161643fb964e720 661656 "http://www.fgdc.gov/metadata/events/metadata-summit/fgdc-metadata-summit-oct-2011-welcome.pptx"
00023607.pptx e37b8df4e0e2cb0ce39f311559c7b348a3305e8a 122503 "http://www.fgdc.gov/ngac/meetings/march-2011/ngac-guidance-overview.pptx"
00023609.pptx 5f25fb5bf9c6ae22ddd8fe34e68b72ba035cbf8c 1617424 "http://www.howto.gov/sites/default/files/dot-pol-slides.pptx"
00023610.pptx 994dc80839632518eca375cfd99576ce42476443 120447 "http://www.howto.gov/sites/default/files/epa-tumarkin-slide.pptx"
00023611.pptx 45bbaf2b0844a716a6235aaf4903532ca35d54f0 4530450 "http://www.pco.noaa.gov/PPTs/2009/Lubchenco_Budget_FY10.pptx"
00023612.pptx 0c1e5b01c2aec0adeeeb0377da990bb84f68ac5d 5498704 "http://www.fgdc.gov/ngac/meetings/march-2011/diigital-coast.pptx"
00023613.pptx a7a90e3b0bc1abf48f29c6579c50b513bea0aefc 115000 "http://www.fgdc.gov/ngac/meetings/october-2011/ngac-key-activities.pptx"
00023614.pptx 10ac113964b85f73cc38e37ffd84df6c30824405 3375148 "http://www.usda.gov/oce/speeches/2011/Bange_NCC-Greenbrier-6-17-11.pptx"
00023616.pptx dbda1e2f078435380ee8f847be3d7fd87cfd0e42 5142718 "http://www.digitalpreservation.gov/meetings/documents/ndiipp10/NDIIPP2010.pptx"
00023617.pptx 60da4c384c6f28784df30bb656f84a94d1f11127 2276195 "http://dhss.alaska.gov/dsds/Documents/Medicare/Alaskanized_Medicare_getting_started.pptx"
00023618.pptx b85d1fb672e779cce80981561e92af29412b6cad 765170 "http://institute.lanl.gov/resilience/conferences/2009/HPCResilience09_Graham.pptx"
00023619.pptx f28bfdc231c937296d4be0550df5e77f35e381d3 48754 "http://www.fgdc.gov/ngac/meetings/december-2009/TNM-ngac-12-2-09.pptx"
00023620.pptx a637baadde0294f6c029e85dd917a4aa2f9192fd 6966414 "http://www.fgdc.gov/ngac/meetings/june-2011/introduction.pptx"
00023621.pptx 08702a7f8e325bb36d2fdf2c396e59de764e5c87 90895 "http://www.fgdc.gov/ngac/meetings/june-2011/imagery-for-the-nation.pptx"
00023623.pptx 87d18f139c7a12f63bf72ad008a068c32c7f555d 3004927 "http://www.phy.anl.gov/theory/ztfr/ArgonneMEP.pptx"
00023624.pptx d5ba638341ca366d6cec8650d56b96c0d9f134c8 108795 "http://www.ahrq.gov/about/annualconf11/hays_holliday_mcinnes/mcinnes.pptx"
00023626.pptx ad645803e2a889162758b670dd68176f14091900 2387265 "https://cms.doe.gov/sites/prod/files/040711amsdataapril7v3-110407170243-phpapp02.pptx"
00023627.pptx 762452efe3c0b48d1ea28a996a894c1b6735ad63 238816 "http://dhmh.maryland.gov/statestat/Documents/statestat/Waiting_List_Initiative_2012.pptx"
00023629.pptx e758a5964074f5bf67db1537713b7f4a26a91d4d 89773 "http://www.fgdc.gov/ngac/meetings/december-2010/federal-privacy-legislation-regulation.pptx"
00023630.pptx 114533206226d4f2fd20e052c86a98ad7b1931b4 89148 "http://www.fgdc.gov/ngac/meetings/june-2011/transportation-for-the-nation.pptx"
00023631.pptx 6169ec164d56ae1390dc198863ca0738edc7d88c 63809 "http://www.fgdc.gov/ngac/meetings/january-2012/ngac-guidance-development.pptx"
00023632.pptx 719d2372f1242b02ba11cb196ada6e41f46247b9 91707 "http://www.fgdc.gov/ngac/meetings/june-2011/geospatial-platform.pptx"
00023633.pptx 6ed13a307a6cd8450b5d154fc4eeca24a1f87c61 4695546 "http://www.ahrq.gov/about/annualconf11/hays_holliday_mcinnes/holliday.pptx"
00023634.pptx 6092301963729a7799e42aaaf02375930c39669a 229655 "http://www.howto.gov/sites/default/files/va-speros-slides.pptx"
00023635.pptx ee362c669102743b4215ddcbd079cce6f54ee800 3066017 "http://minerva-docdb.fnal.gov/0064/006444/011/minerva_10slides_v4.pptx"
00023636.pptx 4479ca23e236adfdfa5637df032f6293a1dd0548 2244237 "http://www-boone.fnal.gov/slides-talks/conf-talk/kendallm/kmahn_sbmbdisap_aps11.pptx"
00023637.pptx ec8bd67376fe5b4a47764868f49b0eb7462e7b20 918796 "http://www.digitalpreservation.gov/meetings/documents/ndiipp09/NDIIPP09.pptx"
00023638.pptx 685debe44310d9208aede5c1aa3c07ef3f693305 1035810 "http://www.ofcm.gov/ihc11/Presentations/Session06/s06-04Marchok.pptx"
00023639.pptx 02533abf159fdee00f60f21613e213ac682b9b0e 3271693 "http://www.fgdc.gov/ngac/meetings/june-2011/HUD-parcel-data-activities.pptx"
00023640.pptx 556be022ff4ef35151cff42fdf064595d9b23606 203415 "http://www.fgdc.gov/training/nsdi-training-program/materials/IntrotoCAP_ver20121015.pptx"
00023642.pptx 145fda00e5322b2719f47a1eb6e729adac1eadb7 3226565 "https://www.howto.gov/sites/default/files/value-of-home-based-agents-for-government-contact-centers.pptx"
00023643.pptx eeceed7d7ebbc9ca2d16d1da4f915e8d7b912220 6819937 "http://www.cbrfc.noaa.gov/present/2011/cuahsi_jun11.pptx"
00023645.pptx 9744b589ee523adbc1044751880d9e6e21695f32 1524244 "http://www.goes-r.gov/downloads/GUC-7/poster-sessions/4-22_zavodsky_impact_of_AIRS.pptx"
00023646.pptx 70ce1faa0f083fe7a19d86ae92762f1d95a62c36 3190853 "http://www.phy.anl.gov/theory/ztfr/1012ANL.pptx"
00023647.pptx 7a8e3b2f2c31e4687f4ada3609d847f2d12c8733 4440455 "http://www.ahrq.gov/about/annualconf11/assaf_adams_ferrer/lewisferrer.pptx"
00023648.pptx ddacee5c7fb4055e4f6343dd1e49e3a26bc7f5e2 10710826 "http://www.digitalpreservation.gov/meetings/documents/ndiipp10/SCOLA_2010.pptx"
00023650.pptx 1fc098d72485feccc0de3cab5c6377c22f3191c5 9497298 "http://www.cbrfc.noaa.gov/present/2011/peakjun162011.pptx"
00023651.pptx 6fadcb0ee6282abc92df74b9c73f36c387743e17 1920910 "http://www.cbrfc.noaa.gov/present/2011/bstc_average_update_oct11.pptx"
00023652.pptx 7dcce92e67c5f1d738e14253bb4c188f1e5763c6 1731525 "http://www.howto.gov/sites/default/files/nasa_google_plus.pptx"
00023653.pptx 4e48fbc6c23fc6c09c0e3e1d60f34415e4005fc1 767027 "http://www.fgdc.gov/ngac/meetings/march-2011/cogo-update-spicci.pptx"
00023655.pptx 148619e88199e06aa81695eec1da18c57ba90e1d 1209783 "http://www.digitalpreservation.gov/meetings/documents/ndiipp09/institutional_models.pptx"
00023657.pptx a5ff84a721bd27e3256e4099e423ab39acbf2553 228084 "http://www.ahrq.gov/teamsteppstools/lep/traintrainers/leptraincover.pptx"
00023658.pptx c3044d98278d100396788069c9edf92e8af7fb4e 371232 "https://www1.eere.energy.gov/communicationstandards/docs/eere_ppt_sustainable_calibri.pptx"
00023659.pptx b8130980e6be6c5ed57c97a157a001f0ed9b38dd 7368086 "http://www.cbrfc.noaa.gov/present/2011/nhwc2011_werner.pptx"
00023662.pptx cb6e91b700a78c15c87f444d47709192991145a8 656526 "https://cms.doe.gov/sites/prod/files/amsdatamarch25udpated1-110325170504-phpapp02.pptx"
00023663.pptx fedecadb22c97b6a00b77c0e1e5a42d10ddd3ea9 123729 "http://humansubjects.energy.gov/other-resources/12hswg-mtg/associated-files/ViatorCITI.pptx"
00023664.pptx 774d7830896c48a8fc85f8a619dfa6a1000e34ac 6743470 "http://humansubjects.energy.gov/other-resources/12hswg-mtg/associated-files/Buchanan.pptx"
00023665.pptx 465f7161cfedcb0632d688558119c6c8bb1904f6 5257183 "http://humansubjects.energy.gov/other-resources/12hswg-mtg/associated-files/FieldsFWP.pptx"
00023667.pptx 59e5d0042692e11f312b7995a8ea5017fdaad1f1 170288 "http://www.ofcm.gov/ihc09/Presentations/Session05-Posters/p15finocchio.pptx"
00023668.pptx 32985e35a57a04a43c0ff60eb62c086c1e0ed37c 754150 "http://www.fgdc.gov/training/nsdi-training-program/materials/CAP_How2Submit_20121015.pptx"
00023669.pptx 687ddfe0a66fb427d4721ed535dd1a2d7d1f3bfa 1359458 "http://www.fgdc.gov/training/nsdi-training-program/materials/NSDI-CAP-Webinar-2011-with-transcript.pptx"
00023670.pptx 1e218d16acdfab9320cd32972c8383a70441ac3e 70986 "http://www.fgdc.gov/ngac/meetings/october-2011/geospatial-platform-ngac-comments.pptx"
00023671.pptx 3619a0cd9d8e988d247abdd25ce27cb93f90b8dd 2154172 "http://dec.alaska.gov/water/wwdp/seafood/120227Module8v3.pptx"
00023672.pptx c94305efdbab87bc035c107189ef843ec5d22cbd 2577933 "https://cms.doe.gov/sites/prod/files/050611jointdoegojamsdatav3-110506164802-phpapp02.pptx"
00023673.pptx d5fd262e3f1c27fadbb697049f09bad391809a37 9565534 "http://gsaxcess.gov/htm/training/Xcess/Catskill/I_CFLCombined.pptx"
00023674.pptx f0069db0ed5077a9ccd8243a7c401082274b05c6 9413527 "http://www.goes-r.gov/downloads/GUC-7/poster-sessions/4-03_assimilation_of_AIRS-data.pptx"
00023675.pptx ae144521a6a2c65ab2aee49b9cda7d4b1de162a5 5576296 "http://www.goes-r.gov/downloads/GUC-7/poster-sessions/4-17_cira_proving_ground.pptx"
00023677.pptx f13fff392776c75d14f6a9b9251e9384b0b8ed33 5743843 "http://www.ahrq.gov/about/annualconf11/assaf_adams_ferrer/adamsassaf.pptx"
00023678.pptx 43a89d1da82ffcc9a5ce011dc478ff97935383ce 965341 "https://cms.doe.gov/sites/prod/files/amsdataforusdosmarch221530jlc1-110322183210-phpapp01.pptx"
00023679.pptx 8105788daca39b903e952ae428e697c60cf640f8 172966 "http://www-bdnew.fnal.gov/operations/AEM/2012/ADOPSAEM043012.pptx"
00023680.pptx 85c253972e6d50fd0b9a1a19160ded5e026d54da 72534 "http://www.fgdc.gov/ngac/meetings/december-2010/ngac-national-map-subcommittee-recommendations.pptx"
00023681.pptx 9c3c530b246bfb4fcc5c6f15f516c1f2e5ca565e 88922 "http://www.fgdc.gov/ngac/meetings/june-2011/parcel-spotlight-session-overview.pptx"
00023682.pptx 9f0d2319f455e9d70824b96f064f8d21e3f6ba5a 2397369 "http://www.digitalpreservation.gov/meetings/documents/ndiipp10/BMSChace.pptx"
00023683.pptx 42d91d848d8a3bffcd6d1cfc5a17d16af8b17ee8 8132521 "http://www.goes-r.gov/downloads/GUC-7/day2/group-disc1-full-circle.pptx"
00023684.pptx 67738a0d3a7847916aa64eeade00762b613dc987 7046839 "http://www.ofcm.gov/ihc10/Presentations/Session10/s10-02Braun_Presentation.pptx"
00023687.pptx fd77b05ca298e83780d660446b4ee79f7d142848 5575771 "http://www.ahrq.gov/about/annualconf11/ohri_shofer/ohri.pptx"
00023688.pptx 707b04c1361cb64f92551d3ee909f6434c828dec 1115587 "https://cms.doe.gov/sites/prod/files/042111amsdataapril21v1-110422102404-phpapp02.pptx"
00023689.pptx 237f39db9e71608d10241bee52c052549c5d9fd7 1100005 "https://cms.doe.gov/sites/prod/files/041811amsdataapril18v1-110418170107-phpapp02.pptx"
00023690.pptx b9a931406b2fb480796e93b6644f7bca720f27aa 10684817 "http://www.cbrfc.noaa.gov/present/2011/peakjun222011.pptx"
00023691.pptx 6b9dbbe10bb754d68ffbc6d7e7759081ff01b627 85930 "http://www.cdc.gov/ncidod/biotech/files/pcr-serodistribution2005-2009.pptx"
00023692.pptx f15de47c1df4539a687f47c1038d4352de9f31a0 66890 "http://www.ornl.gov/sci/nsed/outreach/Summer_Student_Picnic_Clark_Center_Park.pptx"
00023694.pptx ac59b5e19a3f77d444c0fa7ce0f225ced0624298 2145814 "http://www.phenix.bnl.gov/WWW/TPCHBD/Rolnick_APS_5-1-11.pptx"
00023695.pptx cad7a9d1d1b6be3a70b7ab2bdc17fd1d281e4388 184492 "http://www.fgdc.gov/ngac/meetings/january-2012/geospatial-platform-report.pptx"
00023697.pptx d92c7c0305b4454b410b2d85f80a32267333a34c 13514246 "http://www.ofcm.gov/ihc11/Presentations/Session09/s09-02-ITOP-DAsaro.pptx"
00023698.pptx 3ca7671c6c617e0fb7df13151510a2d464f216fc 2226099 "http://www.bt.cdc.gov/coca/ppt/03_23_10_InfluenzaVaccineUpddate_Final.pptx"
00023699.pptx 44f8a4e08b298ea1ca12e0b66f0932c7b035bceb 125430 "http://www.fgdc.gov/ngac/meetings/january-2012/fgdc-report.pptx"
00023700.pptx 3d0e4afb0d595f4136fe14f0b89cfa495b2a9a51 1440105 "http://www.fgdc.gov/training/nsdi-training-program/materials/framwork-training-transportation-transit.pptx"
00023701.pptx 509c7c82b1ab8d97dba9e69b2bf1bb37fb16dce4 2690120 "http://www.digitalpreservation.gov/meetings/documents/ndiipp08/plenary_sustainability_berman.pptx"
00023702.pptx c85c0f6ca292642e588080e958a5b38cd2dee9ab 6125690 "http://www.digitalpreservation.gov/meetings/documents/ndiipp08/session3_scola.pptx"
00023703.pptx ced1819ba1820805638708c234c1f134856c4ce5 70827 "http://www.dbhds.virginia.gov/SASC/documents/SASC-2011-DBHDS-CreatingOpp-Overview.pptx"
00023704.pptx 5fbb6c7905b8b9bb816c32ae379a3f2388fa8ea2 1911340 "http://www.howto.gov/sites/default/files/building-americas-economy-app.pptx"
00023705.pptx 22e2aa466a4e1c3d270c8eeee16cc24a6a003a2f 336769 "http://www.kwib.ky.gov/meetingminutes/111512/BoardMeeting.pptx"
00023708.pptx 27f12978826c10914b6848af574474acce8877df 1265195 "http://www.mcs.anl.gov/~petra/papers/slidesInformsComp.pptx"
00023709.pptx 9ae6a5f23e0c6cb77969d7cc3d28faaa75bee80b 1702556 "https://cms.doe.gov/sites/prod/files/amsdatamarch29final-110329175541-phpapp01.pptx"
00023710.pptx c5f54f9d1d8c1fa17eb6c2bcf39001d18fad689b 11566251 "http://www.dbhds.virginia.gov/SASC/documents/sasc-2011-DJJ-Presentation.pptx"
00023711.pptx 1280ad5f78e1549ee421acd3fdffb65003559785 334387 "http://www.fgdc.gov/ngac/meetings/october-2011/imagery-for-the-nation.pptx"
00023712.pptx 1c84446da8e06d0663fa16f69d29297a4faab7b3 2312097 "http://www.fgdc.gov/ngac/meetings/june-2011/things-i-learned-in-pennsylvannia-cowen.pptx"
00023713.pptx 08bd9de434ee2b845bf015a45f5548ab46a0f687 10283425 "http://www.pco.noaa.gov/PPTs/2008/luxton_EnergyBriefing.pptx"
00023715.pptx 6f04af70fea6ad0a6d6c66dd1adc3bcf6093b1e4 42795 "http://www.phenix.bnl.gov/WWW/TPCHBD/Hemmick_HBD_Mtg_4-6-11.pptx"
00023716.pptx 63613051c29ccc8cb286d1dfe46195d272ac9b08 1860611 "http://www.cdc.gov/cancer/hpv/ppt/HPV-state-maps.pptx"
00023717.pptx 40e629d6d1015716d8c00fb116220994d6565cf5 208113 "http://www.seattle.gov/fire/statistics/sitfound/SeattleFireDepartment_IDENTIFYING_FLU_LIKE_ILLNESS.pptx"
00023718.pptx a19519216c961317699265bc44f7bed49c73bc95 244911 "http://www.howto.gov/sites/default/files/multilingual-social-media-strategy-slides.pptx"
00023719.pptx 2b6681a8eeb13490f576d1d6ea74d8cd7c79f46e 11295110 "http://www.nrcs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb1045682.pptx"
00023720.pptx 9a344ebc18d7765f30209e4f6fd8addca84c977a 115128 "http://www.water.ca.gov/calendar/materials/presentation-gcid-proposed_methodology_thad-bettner_12034.pptx"
00023721.pptx 7e642a9087d50e7dd18b78cd75fae44b8ee4fc67 162911 "http://www.water.ca.gov/calendar/materials/dwr_proposed_methodology_presentation_08-03-11v3_12050.pptx"
00023722.pptx d95644a8ce34a78c25ebff6de34f51408576aa4c 78071 "http://humansubjects.energy.gov/other-resources/09hswg-mtg/associated_files/PietriHSWebStats.pptx"
